model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,0,3,128,1,2.728253126144409,644,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,0,3,128,2,2.590667963027954,648,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,0,3,128,3,2.6028871536254883,677,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,32,3,128,1,2.6361148357391357,643,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,32,3,128,2,2.591670036315918,600,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,32,3,128,3,2.576870918273926,636,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,64,3,128,1,2.634481906890869,664,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,64,3,128,2,2.5833468437194824,630,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,64,3,128,3,2.5923821926116943,631,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,128,3,128,1,2.7576756477355957,673,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,128,3,128,2,2.5843632221221924,705,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,128,3,128,3,2.586714506149292,662,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,256,3,128,1,2.7013258934020996,642,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,256,3,128,2,2.582159996032715,676,14757.256,13824.508,600.521,332.227
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,1024,8,4096,256,3,128,3,2.5914552211761475,628,14757.256,13824.508,600.521,332.227
