model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,128,3,128,1,0.7858271598815918,663,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,128,3,128,2,0.5305042266845703,668,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,128,3,128,3,0.5204207897186279,700,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,256,3,128,1,0.8113515377044678,666,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,256,3,128,2,0.5498137474060059,651,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,1024,8,4096,256,3,128,3,0.5394802093505859,677,1346.73,736.82,258.068,351.841
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,-1,0,3,128,1,0.805544376373291,657,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,-1,0,3,128,2,0.525787353515625,610,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,-1,0,3,128,3,0.5212678909301758,660,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,0,3,128,1,0.6596493721008301,642,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,0,3,128,2,0.529365062713623,699,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,0,3,128,3,0.5249490737915039,628,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,32,3,128,1,0.7259807586669922,663,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,32,3,128,2,0.5289466381072998,653,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,32,3,128,3,0.5400583744049072,643,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,64,3,128,1,0.7951490879058838,657,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,64,3,128,2,0.5347697734832764,655,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,64,3,128,3,0.5510997772216797,677,1604.895,736.82,258.068,610.007
HF://mlc-ai/Llama-3.2-1B-Instruct-q4f32_1-MLC,vulkan:0,4096,2048,1,2048,128,3,128,1,0.7819170951843262,676,1604.895,736.82,258.068,610.007
